,date_created,user,tweet,user_mention,retweet_count,retweeted,location,followers,following,verfied,hashtag,comment,likes,type
0,Fri Apr 26 10:30:12 +0000 2019,KahnMorbee,"Whoop, thrilled about this and even better to be in the same category with such amazing artists and human beings whom I admire so much, much love guys 😘 https://t.co/SQZMHKGTvE",Nan,2,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,10,Influencer
0,Fri Apr 26 11:31:24 +0000 2019,KahnMorbee,@aphelele_peyana Thank you 🙏 😊,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Mon Apr 29 05:50:50 +0000 2019,KahnMorbee,Alright let's kick start the week with a #lorespresso caffeine fix... Think there's enough to get going? 😜 https://t.co/Lds555Gwgw,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,lorespresso,0,15,Influencer
0,Mon Apr 29 15:34:30 +0000 2019,KahnMorbee,Finally a president who CAN deliver... This apparent important X of mine has finally found a home! Kudos to @OFM9497 for finding humour in what can only be described as a disheartening political landscape. Humour is medicine https://t.co/aAWhTtDWh8,OFM9497,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,9,Influencer
0,Wed May 01 04:58:32 +0000 2019,KahnMorbee,"I know what mine was, what was yours? 😉 https://t.co/YC4ixNj75g",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,2,Influencer
0,Wed May 01 05:06:00 +0000 2019,KahnMorbee,@abigailmdavis86 they are aluminium so can definitely be recycled 🌍,abigailmdavis86,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Fri May 03 09:34:17 +0000 2019,KahnMorbee,Going to be 🎉😍 https://t.co/p119vXvQ6W,Nan,2,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,10,Influencer
0,Mon May 06 15:21:44 +0000 2019,KahnMorbee,Hirl as in it makes you want to vommit? 😜 https://t.co/PaaFOmyMog,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,4,Influencer
0,Tue May 07 15:04:03 +0000 2019,KahnMorbee,🤮Makes me ill https://t.co/adAvFVhdXe,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,3,Influencer
0,Wed May 08 09:33:08 +0000 2019,KahnMorbee,"Done and dusted, now back to this book where in the future we'll probably be voting for some AI president.... Currently most politicians are also AI (absent intelligence) https://t.co/ALjSz1ZvnI",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,13,Influencer
0,Fri May 10 12:37:28 +0000 2019,KahnMorbee,Discovered this in my @futurelifeza protein bar (added plastic) ... Don't know how much I swallowed but I feel ill 🤮 store asked me if I wanted another one...what should I say? https://t.co/gCAyN5gHtz,futurelifeza,5,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,10,Influencer
0,Fri May 10 13:09:28 +0000 2019,KahnMorbee,@BashDherman @futurelifeza @futurelifeza could start by just recycling their bars 😀,BashDherman,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Fri May 10 15:33:31 +0000 2019,KahnMorbee,@sandra42273563 @futurelifeza I used to like em... Think that's my last one,sandra42273563,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,2,Influencer
0,Sat May 11 11:38:50 +0000 2019,KahnMorbee,"Hey guys, just want to give you all an update. They have made contact and been pro-active in withdrawing the stock items and investigating why and how it happened. I've always really enjoyed the brand and this gives me some faith in the fact that some brands do actually care https://t.co/LdGr6FCmtv",Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,35,Influencer
0,Tue May 14 07:50:32 +0000 2019,KahnMorbee,"Politics is strange &amp; BS but need to comment... DA loses 3% and @MmusiMaimane is in kak, ANC loses 6% &amp; @CyrilRamaphosa is worshiped, EFF nearly double their % but ANC is responsible for that as well... &amp; of course zero accountability in politics land still prevails... Vomitics",MmusiMaimane,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,15,Influencer
0,Sat May 25 09:30:21 +0000 2019,KahnMorbee,@bornfreesa @Tana_Matt 😂... Thanks for that,bornfreesa,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Fri May 31 07:18:28 +0000 2019,KahnMorbee,@ALsparkles Just watched this for the first time ever... Had a good chuckle,ALsparkles,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Sat Jun 01 13:26:40 +0000 2019,KahnMorbee,"@ALsparkles Humans are cry babies... Especially on Twitter, don't even post a picture of an onion on your TL coz the moans and tears will rain down",ALsparkles,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Sat Jun 01 14:49:55 +0000 2019,KahnMorbee,@ALsparkles Must've struggled typing through all those tears 😭... You're a brave man,ALsparkles,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Thu Jun 06 04:25:41 +0000 2019,KahnMorbee,"So looking forward to this @karen_zoid 💃🕺.  Only 120 seats available friends, so book your spot now. All ticket info available from 👇🏼 https://t.co/vZKplVzBVi",karen_zoid,2,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,9,Influencer
0,Mon Jun 10 06:02:29 +0000 2019,KahnMorbee,Turn on the heater or make a warm cuppa @lorespresso_za? https://t.co/BX4nYhjW0O,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,3,Influencer
0,Fri Jun 14 16:45:17 +0000 2019,KahnMorbee,"Whoooooop, going to be aasim https://t.co/A5Qs4EqpXm",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,5,Influencer
0,Tue Jul 16 17:57:21 +0000 2019,KahnMorbee,"@JohnnyCleggReal I'm so sad to hear that your journey is over, you may be gone but never forgotten as you continue to inspire through your music, your story and your legacy. Love and strength to the Clegg family at this time",JohnnyCleggReal,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,2,Influencer
0,Wed Jul 17 13:06:39 +0000 2019,KahnMorbee,🖤 https://t.co/2aRZ7YNqcR,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,5,Influencer
0,Thu Aug 22 11:28:00 +0000 2019,KahnMorbee,How to turn your 1 hour gym session into 2 hours.... Order from @KauaiGlobal,KauaiGlobal,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,2,Influencer
0,Thu Aug 29 08:53:50 +0000 2019,KahnMorbee,"Finally went through the whole drivers license renewal in Gauteng, having to pre-book etc.... It is way more effective, and it's made easier by bringing along your own optometrist report from @nhc_bryanston",nhc_bryanston,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,9,Influencer
0,Tue Sep 03 16:40:37 +0000 2019,KahnMorbee,This is all extremely saddening 😟 https://t.co/FMCprQY43p,Nan,5,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,5,Influencer
0,Fri Sep 13 14:16:32 +0000 2019,KahnMorbee,Check this ass staring at my ass... https://t.co/8KUpnJR1h5,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,8,Influencer
0,Thu Sep 26 11:20:16 +0000 2019,KahnMorbee,Looking forward to seeing you there https://t.co/pNGKn5ggA3,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,2,Influencer
0,Sun Sep 29 11:21:53 +0000 2019,KahnMorbee,"Spread the word, tell your friends. #UKTour2019
.
@TicketWebUK https://t.co/RqwVBUHef7",TicketWebUK,3,False,"ÜT: 51.425361,-0.217147",17443,425,True,UKTour2019,0,6,Influencer
0,Sun Sep 29 17:37:35 +0000 2019,KahnMorbee,"Appalling. Much love to you @Medicine_Dolls.

Some people are such dicks.

@texxandthecity 
 #antibullying https://t.co/XHyVY60IVy",Medicine_Dolls,3,False,"ÜT: 51.425361,-0.217147",17443,425,True,antibullying,0,9,Influencer
0,Mon Sep 30 09:01:19 +0000 2019,KahnMorbee,Sim Sala Bim... I hope ya'll have a magical week. https://t.co/liZ7Qj6hwy,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,16,Influencer
0,Mon Sep 30 09:02:09 +0000 2019,KahnMorbee,📸@pjvanzijlphotography,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Tue Oct 01 16:28:47 +0000 2019,KahnMorbee,@CHOCfoundation 8,CHOCfoundation,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Wed Oct 02 04:28:24 +0000 2019,KahnMorbee,"New peaks thanks to my merch guru's at #mosstuffafrika. These little gems will be available to ourchase at Balalaika, Sandton on Fri, 4 Oct, as well as all solo shows and my soon to relaunched online store. #supportlocal https://t.co/ChhRGzpFs3",Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,mosstuffafrika,0,10,Influencer
0,Sun Oct 06 19:29:19 +0000 2019,KahnMorbee,@shanecogs @parlotones @ArtscapeTheatre @MONTECASINOZA @Computicket Haha,shanecogs,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Mon Oct 07 18:24:55 +0000 2019,KahnMorbee,SABC: The SABC must pay R250 million royalty debt to musicians - Sign the Petition! https://t.co/SEYesjuBiV via @Change,Change,7,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,11,Influencer
0,Mon Oct 14 14:35:17 +0000 2019,KahnMorbee,@OFM9497 love 🎈❤️🎈 https://t.co/kw7dXytjk2,OFM9497,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,0,Influencer
0,Tue Oct 22 16:23:24 +0000 2019,KahnMorbee,Thank you Joburg 😘 https://t.co/ioe5dj4r6I,Nan,2,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,13,Influencer
0,Sat Oct 26 07:38:46 +0000 2019,KahnMorbee,That's why folks I have no hair today and what now looks like a sphynx cat https://t.co/MxpavbBIMU,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,8,Influencer
0,Sun Oct 27 10:58:50 +0000 2019,KahnMorbee,"Whoooooop 💪, not the most attractive game of Rugby but we're off to the finals and that's all that matters, well done lads! @Springboks",Springboks,2,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,56,Influencer
0,Fri Nov 01 19:30:23 +0000 2019,KahnMorbee,This may have become of my fave animal... https://t.co/O14oacjAEv,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,8,Influencer
0,Sat Nov 02 08:49:52 +0000 2019,KahnMorbee,"Tour van world cup viewing, go @Springboks - you got this 💪 https://t.co/bcwYqAFSU4",Springboks,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,18,Influencer
0,Sat Nov 02 11:03:07 +0000 2019,KahnMorbee,"Be still my beating heart, what a euphoric win... So proud of the new Champs @Springboks https://t.co/WCbvCKoEQ4",Springboks,3,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,51,Influencer
0,Sun Nov 03 19:41:35 +0000 2019,KahnMorbee,I feel like this is perhaps how the big bang began... Scientists? Go? https://t.co/p5C5vKx2e5,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,5,Influencer
0,Tue Nov 19 05:14:29 +0000 2019,KahnMorbee,@MagnusHeystek IAM,MagnusHeystek,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Sun Dec 08 17:25:11 +0000 2019,KahnMorbee,"When people ask if Eskom is a going concern? I say yes, coz I'm CONCERNed everyone is GOING to leave",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,11,Influencer
0,Sun Jan 12 13:55:56 +0000 2020,KahnMorbee,@Enneth_M Thank you ☺️🤗,Enneth_M,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Wed Jan 22 12:34:09 +0000 2020,KahnMorbee,@CharlatanGroup @iamkoshiek Just add *zero work or accountability and then this could be working as an MP,CharlatanGroup,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,3,Influencer
0,Fri Jan 24 10:38:42 +0000 2020,KahnMorbee,"Shit just got real, 4 assignments down and now it's exam prep time.... 😭 @henleyafrica #adultlearning #mba ... I have to learn how to write again and i write like a doctor. Has anyone ever heard about the guy who… https://t.co/9PiwwbN50M",HenleyAfrica,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,adultlearning,0,3,Influencer
0,Fri Jan 24 11:00:41 +0000 2020,KahnMorbee,Meeeeee......! https://t.co/WhfFF0cm5H,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,3,Influencer
0,Fri Jan 24 16:47:01 +0000 2020,KahnMorbee,Ouch... Of course the world and most of twitter knows this already... Unfortunately the ruling party and the voters don't 😢 https://t.co/99vlVpTM0i,Nan,7,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,15,Influencer
0,Thu Jan 30 17:49:55 +0000 2020,KahnMorbee,What could go wrong? Thom ready to pounce into Jaspers bowl of @montegopets #wuma! Pellets https://t.co/NAb4x8HT6K,Montegopets,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,wuma,0,2,Influencer
0,Thu Jan 30 17:58:20 +0000 2020,KahnMorbee,https://t.co/5UuYlvInCn,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Fri Jan 31 07:38:57 +0000 2020,KahnMorbee,Is veldskoen vrydag a thing? https://t.co/oGFpXG8uXc,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Mon Feb 03 08:06:40 +0000 2020,KahnMorbee,Working on some new solo stuff highseasstudios... Look out for a release some time in 2020 https://t.co/epkPDPho7g,Nan,3,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,6,Influencer
0,Fri Feb 07 15:31:14 +0000 2020,KahnMorbee,"@StephenGrootes @SAfmRadio Even if SAA is cheapest, do you not somehow perpetuate the toxicity of bailouts and corruption by flying? I already paid (tax) not going to pay moral tax by buying a ticket",StephenGrootes,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Fri Feb 07 15:50:26 +0000 2020,KahnMorbee,Advertising gets its wrong 🤷‍♂️promo for a left hand drive @LandRoverZA in a country where we drive  right hand vehicles. I mostly shotgun and I can't bare the responsibility of suddenly being demoted to driver... https://t.co/frrwPDrx2E,LandRoverZA,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,4,Influencer
0,Tue Feb 11 07:01:09 +0000 2020,KahnMorbee,Chuckles https://t.co/A7yYekTNDv,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,3,Influencer
0,Thu Feb 13 05:19:43 +0000 2020,KahnMorbee,"Hey guys I know the 14th is the day of roses and romance but it's also about the heart, love and compassion and all those warm fuzzy things, here's a cause that I hope you'll all consider by flipping on your Flip… https://t.co/nl3iwIJp6e",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,2,Influencer
0,Fri Feb 14 11:49:59 +0000 2020,KahnMorbee,Putting on my customised flip flops for #flipflopday in support of of children and teenagers fighting cancer.... Visit https://t.co/CPSRBClQYe to get your Flip Flop Day sticker https://t.co/rOYQL7EkCV,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,flipflopday,0,5,Influencer
0,Mon Feb 17 09:55:24 +0000 2020,KahnMorbee,"Always enjoy chatting to thegarethcliffshow on cliffcentralcom @henleyafrica .... If you're keen on hearing some of my ramblings, here's the link to this morning’s chat:… https://t.co/qqk9bOsbLY",HenleyAfrica,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,3,Influencer
0,Tue Feb 18 09:24:55 +0000 2020,KahnMorbee,"Not even a lollipop, a cartoon bandaid and his fluffy bunny could prevent Gussy from 😭 after his jabs nhcbryanston nhc.bryanston #Bryanstonfamilyandbabyclinic https://t.co/4EF3uaHWnE",Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Bryanstonfamilyandbabyclinic,0,4,Influencer
0,Tue Feb 18 11:31:20 +0000 2020,KahnMorbee,"@NhlanhlaMajozi @AfternoonChat @FrancoisVanCoke Morbi, spelling adjusted for manipulating poll results 😜",NhlanhlaMajozi,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Mon Mar 02 19:44:20 +0000 2020,KahnMorbee,"So happy that one my favourite song writers, and a contributor to both @parlotones and my solo stuff is releasing a new album... I've been privy to a sneak listen, and it's phenomenal! Save the date and enjoy the… https://t.co/HfEQmOZ2fG",parlotones,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,2,Influencer
0,Thu Mar 05 11:44:58 +0000 2020,KahnMorbee,The magnificent @tajcapetown spoiling me with some soul medicine... #capetown you are beautiful! @ Taj Cape Town https://t.co/DAUEpue6g9,tajcapetown,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,capetown,0,1,Influencer
0,Sat Mar 07 09:57:21 +0000 2020,KahnMorbee,... And sometimes I like to show my muscles 💪😜... Not sure what dance move this is but here's sending you all some strength... Thanks for the good vibes over the last two nights... See you caferoux1 today and… https://t.co/ChVmX0CVzb,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Sun Mar 08 09:05:29 +0000 2020,KahnMorbee,Dragonflies &amp; Astronauts.. @ Leopard's Leap Wine https://t.co/zkYVjVMN4U,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,4,Influencer
0,Sun Mar 08 10:51:14 +0000 2020,KahnMorbee,"Ta da... Been a magical three days of shows, final one today 🥂 https://t.co/08Lk7mwZaa",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,26,Influencer
0,Tue Mar 10 05:28:49 +0000 2020,KahnMorbee,"If only we could use dancing to add energy into the grid... Whatever tapdance you do in the hustle called life, all the best! https://t.co/fVDgMlHj8T",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,16,Influencer
0,Thu Mar 12 05:27:41 +0000 2020,KahnMorbee,"Hahaha... Too true, drummer dog just needs a beard https://t.co/z87oXZ5Zvb",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Thu Mar 12 14:38:05 +0000 2020,KahnMorbee,See you Friday night Pretoria... https://t.co/igg0rWEUsD,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,14,Influencer
0,Fri Mar 20 04:59:50 +0000 2020,KahnMorbee,"Good friend and one of my favourite song writers (contributor on @parlotones and my solo stuff) Nic Olsen from Perez is releasing an album. Here's the first single 'Atom Man' from his solo project @sonofold2 and a cool write-up in @texxandthecity

https://t.co/W8HoseOyJA",parlotones,4,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,11,Influencer
0,Wed Mar 25 13:19:34 +0000 2020,KahnMorbee,"Listen up folks, don't be 'that guy'. Thanks to @PicknPay @theocrous @karenzoid @JackParow @ardmatthews @zolanimahola @loyisomusic @EarlyB_Music @Miss_LIRA @NhlanhlaMajozi @FrancoisVanCoke and @ArnoCarstens for making this happen. Stay calm, be kind and much love. https://t.co/eYdYNAdsG5",PicknPay,10,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,32,Influencer
0,Wed Apr 22 07:12:21 +0000 2020,KahnMorbee,@MichaelJordaan At least we'd finally master the game of snake 😊,MichaelJordaan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,4,Influencer
0,Thu Apr 30 13:20:27 +0000 2020,KahnMorbee,Hey world. You gotta join us if you can.. https://t.co/bLIobisuhM,Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,16,Influencer
0,Thu Apr 30 13:29:51 +0000 2020,KahnMorbee,@Cliff1Smith Legend!! Spread the word if you can @Cliff1Smith,Cliff1Smith,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,0,Influencer
0,Thu Apr 30 13:30:37 +0000 2020,KahnMorbee,@Taty_Maz Look forward to it. Please spread the word if you can 🙏🏻😘,Taty_Maz,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,1,Influencer
0,Sun May 03 09:52:52 +0000 2020,KahnMorbee,"Yup we, The @parlotones are coming to your house. Join us on 14 May up in your lounge, and lets have the biggest LIVESTREAM concert together. Tickets available from link below 👇

https://t.co/TTuRTwYMJ5

#parlotones #livestream #concert #lockdownliveandloud #letsstreamtogether https://t.co/nPUp4HGjLX",parlotones,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,parlotones,0,6,Influencer
0,Sun May 03 09:56:43 +0000 2020,KahnMorbee,"Thanks ever so much for all the birthday messages, calls, texts. Then I heard that for my birthday present, you're all purchasing a ticket to The @parlotones livestream concert on the 14th May. That is just amazing. Thank you 🙏  😊",parlotones,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,11,Influencer
0,Wed May 13 00:01:49 +0000 2020,KahnMorbee,Weds 13 May - 07h30 (CAT).. I'll be doing online acoustic tracks and having a chat w @MartinBester &amp; @JacaBreakfast via @jacarandafm.FB page for #StayAtHomeLive... I'll also be talking about our @Parlotones Livestream concert on the 14th May. Tune in then.. ✌️,MartinBester,4,False,"ÜT: 51.425361,-0.217147",17443,425,True,StayAtHomeLive,0,12,Influencer
0,Wed May 13 04:57:37 +0000 2020,KahnMorbee,See ya'll later https://t.co/aUGKuTml2C,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,6,Influencer
0,Tue May 19 07:52:22 +0000 2020,KahnMorbee,"Great article with the quote of the year, applicable to so many narratives, not just this one ""The science and the data shouldn’t be an inconvenient obstacle to your preconceived opinion"" https://t.co/h7zw7L222C",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,0,Influencer
0,Thu May 28 07:36:19 +0000 2020,KahnMorbee,"Looking forward to it, and be part of a solution to try make things a little bit better https://t.co/sBuxJ3t99i",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Mon Jun 01 12:00:04 +0000 2020,KahnMorbee,@News24 @Fin24 Article headline implies we actually have a choice,News24,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,1,3,Influencer
0,Tue Jun 02 10:07:38 +0000 2020,KahnMorbee,#CollinsKhosa #theshowmustbepaused #notoracism #GeorgeFloyd https://t.co/2jccKhTfGF,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,CollinsKhosa,0,4,Influencer
0,Thu Jun 04 07:21:45 +0000 2020,KahnMorbee,"Sadly I have very little faith in political 'leaders'. I feel that as much disdain as I have for them, they have an equal amount towards literature, literature that may actually give them perspectives that move them… https://t.co/rpBItz59Tv",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Thu Jun 11 19:13:58 +0000 2020,KahnMorbee,"Was defos a great time, how's our social distancing in this pic? 🤔😜 https://t.co/pP3YqPo99g",Nan,1,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,9,Influencer
0,Mon Jun 15 12:44:45 +0000 2020,KahnMorbee,"Still practising #meatfreemonday and thefussyveganza ticked all the right boxes of being meat free, flippen delish and also generous with a burger the size of my face #joburgvegan
#thefussyvegan
#thefussyveganza...… https://t.co/GcKNrYcwjw",Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,meatfreemonday,0,2,Influencer
0,Thu Jun 25 12:21:33 +0000 2020,KahnMorbee,If a picture paints a thousand words can it also sing? https://t.co/mcsNM2PotR,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,3,Influencer
0,Thu Jul 16 12:39:19 +0000 2020,KahnMorbee,Love this https://t.co/mrXkd2rcHD,Nan,0,False,"ÜT: 51.425361,-0.217147",17443,425,True,Nan,0,1,Influencer
0,Mon Jun 27 07:12:21 +0000 2016,artsouthafrica,Its Coming... #Art #Sketching #ArtSouthAfrica #LoveOfArt #Painting #Acrylic #Inspiration #Retweet https://t.co/yAj4YB9ULG,Nan,2,False,South Africa,117,132,False,Art,0,6,Influencer
0,Fri Jul 01 08:03:32 +0000 2016,artsouthafrica,Congratulations Warren!  #ArtistOfTheMonthASA #ArtSouthAfrica #LoveOfArt #Painting #Inspiration #Retweet #Creativity https://t.co/AAMCoBhu03,Nan,1,False,South Africa,117,132,False,ArtistOfTheMonthASA,0,1,Influencer
0,Sat Jul 02 04:11:57 +0000 2016,artsouthafrica,https://t.co/EfS2EsKmZ4 #Art #ArtistOfTheMonthASA #ArtSouthAfrica #LoveOfArt #Painting #Inspiration #Retweet #Creativity,Nan,1,False,South Africa,117,132,False,Art,0,1,Influencer
0,Fri Jul 10 01:44:17 +0000 2020,malonebarry,Nope. https://t.co/Z7q6JhzTGM,Nan,3,False,"Washington, DC",28428,2988,True,Nan,0,9,Influencer
0,Fri Jul 10 02:04:22 +0000 2020,malonebarry,Malaysia investigating Al Jazeera journalists for potential sedition charges. Our staff have also received death threats and been doxxed. Network stands by the documentary that has prompted the investigation. https://t.co/50HqPdxP0v,Nan,44,False,"Washington, DC",28428,2988,True,Nan,0,32,Influencer
0,Fri Jul 10 02:14:10 +0000 2020,malonebarry,Full statement from Al Jazeera. https://t.co/MDAelpkCbe,Nan,6,False,"Washington, DC",28428,2988,True,Nan,1,10,Influencer
0,Fri Jul 10 02:15:19 +0000 2020,malonebarry,"And the professional, fair and impartial documentary. https://t.co/IY4JW5yYjY",Nan,2,False,"Washington, DC",28428,2988,True,Nan,1,7,Influencer
0,Fri Jul 10 02:37:26 +0000 2020,malonebarry,"Brave piece by Al Jazeera colleague @ghadaoueiss who has been subjected to a particularly nasty campaign of Saudi/UAE-led Twitter harassment. And, as Ghada points out, the fact she is a female journalist makes the attacks all the more vicious. https://t.co/XVOmTE1wN7",ghadaoueiss,32,False,"Washington, DC",28428,2988,True,Nan,0,121,Influencer
0,Fri Jul 10 15:52:26 +0000 2020,malonebarry,Update: The Al Jazeera team who worked on the documentary were questioned at Malaysia police HQ for several hours today. Police chief Abdul Hamid Bador said afterwards the attorney general had not yet decided whether to proceed with charges. https://t.co/3D14cMvHaJ,Nan,2,False,"Washington, DC",28428,2988,True,Nan,1,1,Influencer
0,Fri Jul 10 15:54:45 +0000 2020,malonebarry,"Al Jazeera has called on Malaysian authorities to ""respect media freedom and desist from treating its journalists as criminals."" #JournalismIsNotACrime",Nan,0,False,"Washington, DC",28428,2988,True,JournalismIsNotACrime,1,0,Influencer
0,Fri Jul 10 16:11:37 +0000 2020,malonebarry,Dollar store Johnny Bravo. https://t.co/HBfSe5mDZR,Nan,0,False,"Washington, DC",28428,2988,True,Nan,0,1,Influencer
0,Fri Jul 10 17:11:09 +0000 2020,malonebarry,The movie villain.                             The actual villain. https://t.co/JkhqqK9ho2,Nan,0,False,"Washington, DC",28428,2988,True,Nan,0,9,Influencer
0,Fri Jul 10 17:11:10 +0000 2020,malonebarry,Dorothy stole her dead sister's shoes. C'mon.,Nan,0,False,"Washington, DC",28428,2988,True,Nan,1,7,Influencer
0,Fri Jul 10 19:10:01 +0000 2020,malonebarry,@dbritton75 With a goddamn house.,dbritton75,0,False,"Washington, DC",28428,2988,True,Nan,1,0,Influencer
0,Fri Jul 10 20:17:06 +0000 2020,malonebarry,Terrible terrible news. https://t.co/QxqaJPXpYj,Nan,2,False,"Washington, DC",28428,2988,True,Nan,0,5,Influencer
0,Fri Jul 10 20:42:10 +0000 2020,malonebarry,@dbritton75 Showing no remorse for the murder and grave robbing.,dbritton75,0,False,"Washington, DC",28428,2988,True,Nan,1,0,Influencer
